-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.00105366,0.00256809,-0.00610371,-0.00793484,-0.000427259,-0,-0.000732444,0.00105366,-0.00256809,0.00573749,-0.00793484,0.000427259,-2.71288e-17,0.000854518,3.82893e-05,0,0,0,0,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.00240788,0.00564497,-0.0134893,-0.017701,-0.000854518,-0,-0.001648,0.00240788,-0.00564497,0.0127568,-0.017701,0.000854518,2.15485e-18,0.00170904,3.82893e-05,1.73472e-18,1.73472e-18,1.73472e-18,1.73472e-18,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.00421465,0.0098782,-0.0235608,-0.0310081,-0.00152593,-8.7314e-11,-0.00286874,0.00421465,-0.0098782,0.0222179,-0.0310081,0.00152593,-8.73142e-11,0.00299082,3.82893e-05,0,0,0,0,0.0671098,1.36169e-34,1.36169e-34,1.36169e-34,1.36169e-34
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.00644221,0.0150467,-0.0361359,-0.0477965,-0.00238044,-0.000183111,-0.00445571,0.00644221,-0.0150467,0.0341214,-0.0477965,0.002472,-0.000183111,0.00457778,3.82893e-05,3.46945e-18,3.46945e-18,3.46945e-18,3.46945e-18,0.0671098,-3.46945e-18,-3.46945e-18,-3.46945e-18,-3.46945e-18
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.00904103,0.0212451,-0.0509714,-0.0678251,-0.00341807,-0.000183111,-0.00634786,0.00904103,-0.0212451,0.0481629,-0.0678251,0.00341807,-0.000183111,0.00646994,3.82893e-05,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.0671098,-2.89266e-34,-2.89266e-34,-2.89266e-34,-2.89266e-34
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0120217,0.0283559,-0.0680084,-0.0909765,-0.00457778,-0.000183111,-0.00854521,0.0120217,-0.0283559,0.0642831,-0.0909765,0.00466934,-0.000183111,0.00860625,3.82893e-05,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.0671098,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0152429,0.0363659,-0.0870052,-0.117014,-0.0059206,-0.000183111,-0.0110478,0.0152429,-0.0363659,0.0822401,-0.117014,0.0059206,-0.000183111,0.0111088,3.82893e-05,0,0,0,0,0.0671098,-1.38778e-17,-1.38778e-17,-1.38778e-17,-1.38778e-17
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0188354,0.045157,-0.107721,-0.145825,-0.0073855,-0.000183111,-0.0137945,0.0188354,-0.045157,0.101976,-0.145825,0.00747705,-0.000183111,0.0138555,3.82893e-05,-1.38778e-17,-1.38778e-17,-1.38778e-17,-1.38778e-17,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0226189,0.0546134,-0.130162,-0.177239,-0.00903351,-0,-0.0167854,0.0226189,-0.0546134,0.123251,-0.177239,0.00903351,4.06914e-05,0.0169075,3.82893e-05,0,0,0,0,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0265828,0.0647223,-0.153965,-0.21103,-0.0108646,0.000183111,-0.0200815,0.0265828,-0.0647223,0.145886,-0.21103,0.0108646,0.000264494,0.0201426,3.82893e-05,0,0,0,0,0.0671098,1.38778e-17,1.38778e-17,1.38778e-17,1.38778e-17
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0306776,0.0754709,-0.179139,-0.247096,-0.0126958,0.000488296,-0.0236219,0.0306776,-0.0754709,0.169826,-0.247096,0.0126958,0.000488296,0.0236829,3.82893e-05,0,0,0,0,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.034953,0.0866457,-0.205323,-0.285277,-0.0147711,0.000915555,-0.0273454,0.034953,-0.0866457,0.194833,-0.285277,0.0147711,0.000946074,0.0274065,3.82893e-05,0,0,0,0,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0392285,0.0984364,-0.232525,-0.325295,-0.0168464,0.00140385,-0.0313133,0.0392285,-0.0984364,0.22073,-0.325295,0.0168464,0.00140385,0.0313743,3.82893e-05,0,0,0,0,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0435997,0.110533,-0.260386,-0.367121,-0.0191354,0.00201422,-0.0354644,0.0435997,-0.110533,0.247465,-0.367121,0.0191354,0.00207526,0.0355254,3.82893e-05,2.77556e-17,2.77556e-17,2.77556e-17,2.77556e-17,0.0671098,-2.77556e-17,-2.77556e-17,-2.77556e-17,-2.77556e-17
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.047971,0.12293,-0.288915,-0.410481,-0.0214244,0.00274667,-0.0397988,0.047971,-0.12293,0.274736,-0.410481,0.0214244,0.00274667,0.0398598,3.82893e-05,0,0,0,0,0.0671098,-5.55112e-17,-5.55112e-17,-5.55112e-17,-5.55112e-17
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0522471,0.13562,-0.317813,-0.455228,-0.0238966,0.00366223,-0.0443165,0.0522471,-0.13562,0.302492,-0.455228,0.0238966,0.00372326,0.0444386,3.82893e-05,0,0,0,0,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0565234,0.1485,-0.347001,-0.50128,-0.0263688,0.00469986,-0.0490177,0.0565234,-0.1485,0.330554,-0.50128,0.0263688,0.00469986,0.0490787,3.82893e-05,0,0,0,0,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0606196,0.161471,-0.376188,-0.548302,-0.0289936,0.00585957,-0.0538412,0.0606196,-0.161471,0.358686,-0.548302,0.0290344,0.00585957,0.0539633,3.82893e-05,0,0,0,0,0.0671098,-0,-0,-0,-0
-0,5.55112e-17,-0,-0,5.55112e-17,-0,-0,0.0645852,0.174575,-0.405308,-0.596276,-0.0316185,0.00726343,-0.0588482,0.0645852,-0.174575,0.386818,-0.596276,0.0317,0.00726343,0.059001,3.82893e-05,5.55112e-17,5.55112e-17,5.55112e-17,5.55112e-17,0.0671098,-5.55112e-17,-5.55112e-17,-5.55112e-17,-5.55112e-17
