0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.0,1.7662725440459326e-05,0.0,0.0,0.0,0.0,0.0,1.7339998521492817e-06,-0.0,0.0,-0.0,0.0,0.0,0.006598887965083122,-0.00021725888655055314,0.004807746969163418,-0.007286432199180126,-0.0005750706186518073,0.0,-0.0012321239337325096,3.875999027513899e-06,0.0,0.0,0.0,0.0,0.0,4.729698730443488e-07,4.729698730443488e-07,4.729698730443488e-07,4.729698730443488e-07,0,0,0,0
0.0,0.0,5.4123032896313816e-05,0.0,0.0,0.0,0.0,0.0,5.065999175712932e-06,-0.0,0.0,-0.0,0.0,0.0,0.019816109910607338,-0.0006829560734331608,0.014192262664437294,-0.021982774138450623,-0.001739012892358005,0.0,-0.003724997863173485,1.1323997568979394e-05,0.0,0.0,0.0,0.0,0.0,1.3818139450449962e-06,1.3818139450449962e-06,1.3818139450449962e-06,1.3818139450449962e-06,0,0,0,0
0.0,0.0,0.00011049353634007275,0.0,0.0,0.0,0.0,0.0,9.621999197406694e-06,-0.0,0.0,-0.0,0.0,0.0,0.03927721083164215,-0.0014444102998822927,0.027401931583881378,-0.04387478902935982,-0.003482840023934841,0.0,-0.007457525469362736,2.1507996279979125e-05,0.0,0.0,0.0,0.0,0.0,2.6245193112117704e-06,2.6245193112117704e-06,2.6245193112117704e-06,2.6245193112117704e-06,0,0,0,0
0.0,0.0,0.0001762934261932969,0.0,0.0,0.0,0.0,0.0,1.376999898639042e-05,-0.0,0.0,-0.0,0.0,0.0,0.06008043512701988,-0.0024146772921085358,0.0402679443359375,-0.06779862195253372,-0.005408890545368195,0.0,-0.01157539151608944,3.077999281231314e-05,0.0,0.0,0.0,0.0,0.0,3.7559375414275564e-06,3.7559375414275564e-06,3.7559375414275564e-06,3.7559375414275564e-06,0,0,0,0
0.0,0.0,0.00024399466929025948,0.0,0.0,0.0,0.0,0.0,1.6263333236565813e-05,-0.0,0.0,-0.0,0.0,0.0,0.07838530838489532,-0.003553137183189392,0.0493512824177742,-0.08980005979537964,-0.007216429337859154,0.0,-0.015431394800543785,3.635332905105315e-05,0.0,0.0,0.0,0.0,0.0,4.436024937604088e-06,4.436024937604088e-06,4.436024937604088e-06,4.436024937604088e-06,0,0,0,0
0.0,0.0,0.0003089316305704415,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.09304071962833405,-0.004853718914091587,0.053778111934661865,-0.10872697830200195,-0.008817408233880997,0.0,-0.01883503794670105,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.00036496506072580814,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.10567665100097656,-0.0063306172378361225,0.0555887296795845,-0.12629088759422302,-0.010337266139686108,0.0,-0.022054608911275864,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.00040246325079351664,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.11806344240903854,-0.008057940751314163,0.056792765855789185,-0.14456045627593994,-0.011934773996472359,0.0,-0.025428228080272675,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.00042246433440595865,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.13102006912231445,-0.010186527855694294,0.057521022856235504,-0.16485846042633057,-0.01372900977730751,0.0,-0.029207563027739525,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.00043076026486232877,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.1438763439655304,-0.012624268420040607,0.05787258222699165,-0.18616971373558044,-0.01563328132033348,0.0,-0.03321151062846184,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.00043304363498464227,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.15599730610847473,-0.015360881574451923,0.057848863303661346,-0.20782577991485596,-0.017594948410987854,0.0,-0.03732874244451523,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.1682186722755432,-0.018627310171723366,0.057483866810798645,-0.23147164285182953,-0.019765306264162064,0.0,-0.04187655448913574,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.17996665835380554,-0.02227172441780567,0.05686922371387482,-0.25600188970565796,-0.02204340696334839,0.0,-0.04664301872253418,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.19056814908981323,-0.026253219693899155,0.056051626801490784,-0.2806040048599243,-0.024363026022911072,0.0,-0.051486581563949585,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.20074385404586792,-0.030907824635505676,0.055035315454006195,-0.30717289447784424,-0.02690662071108818,0.0,-0.05678766965866089,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.21010634303092957,-0.03602539375424385,0.053985998034477234,-0.3345518112182617,-0.029563087970018387,0.0,-0.06231880933046341,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.21804408729076385,-0.041512079536914825,0.053077518939971924,-0.36173495650291443,-0.03224480152130127,0.0,-0.06790764629840851,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.2250889539718628,-0.04783394932746887,0.05233355611562729,-0.3908179998397827,-0.03516223281621933,0.0,-0.07400684058666229,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.23109538853168488,-0.05472023785114288,0.05185920000076294,-0.42059701681137085,-0.03819143772125244,0.0,-0.08038267493247986,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.235713392496109,-0.062011897563934326,0.051840633153915405,-0.4499092698097229,-0.04122137278318405,0.0,-0.08685805648565292,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.23933067917823792,-0.07030582427978516,0.05239343270659447,-0.480935662984848,-0.04447934031486511,0.0,-0.09396830201148987,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.24204498529434204,-0.07926547527313232,0.05356458202004433,-0.5124537348747253,-0.04783288761973381,0.0,-0.10146668553352356,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
0.0,0.0,0.0004332413664087653,0.0,0.0,0.0,0.0,0.0,1.700000029813964e-05,0.0,0.0,0.0,0.0,0.0,0.2438088059425354,-0.08867396414279938,0.05553138256072998,-0.5432928800582886,-0.051164694130420685,0.0,-0.10917656868696213,3.7999998312443495e-05,0.0,0.0,0.0,0.0,0.0,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,4.636960056814132e-06,0,0,0,0
