0.0,0.0,0.026735,0.0,-0.0,0.378674,0.0,-0.67379,0.116153,0.003235,-1.414643,-0.110656,0.15268,0.245189,0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.027223,0.0,0.0,0.358513,0.0,-0.681158,0.116153,0.003235,-1.410675,-0.113498,0.151149,0.245189,0.0,-0.000017,0.0,0.0,0.0,0.0,-0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.027712,0.0,0.0,0.338353,0.0,-0.688525,0.116153,0.003235,-1.406706,-0.116341,0.149619,0.245189,0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.028261,0.0,0.0,0.317256,0.0,-0.696633,0.116153,0.003235,-1.400872,-0.12056,0.147355,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.028933,0.0,-0.0,0.2949,0.0,-0.706004,0.116153,0.003235,-1.391867,-0.126981,0.143866,0.245189,0.0,-0.000017,-0.0,-0.0,-0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.029726,0.0,0.0,0.271767,-0.0,-0.716119,0.116153,0.003235,-1.380917,-0.134811,0.139644,0.245189,0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.03052,0.0,-0.0,0.248633,0.0,-0.726909,0.116153,0.003235,-1.368204,-0.143866,0.13475,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.031313,0.0,0.0,0.225199,0.0,-0.738334,0.116153,0.003235,-1.353911,-0.154149,0.129183,0.245189,-0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.032229,0.0,0.0,0.201764,0.0,-0.750237,0.116153,0.003235,-1.338066,-0.165538,0.123067,0.245189,-0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.033145,0.0,0.0,0.178649,0.0,-0.762709,0.116153,0.003235,-1.320773,-0.177852,0.116402,0.245189,-0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.03406,0.0,0.0,0.155986,0.0,-0.775613,0.116153,0.003235,-1.302367,-0.191092,0.10925,0.245189,-0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.035007,0.0,-0.0,0.134077,-0.0,-0.788823,0.116153,0.003235,-1.282794,-0.205077,0.10167,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.035953,0.0,-0.0,0.113101,0.0,-0.802331,0.116153,0.003235,-1.262229,-0.219809,0.093726,0.245189,0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.036899,0.0,0.0,0.093176,0.0,-0.816085,0.116153,0.003235,-1.240842,-0.235106,0.085478,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.037845,0.0,0.0,0.074666,0.0,-0.830024,0.116153,0.003235,-1.218798,-0.250848,0.076926,0.245189,-0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.038761,0.0,0.0,0.057749,0.0,-0.844064,0.116153,0.003235,-1.196257,-0.267036,0.068192,0.245189,0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.039677,0.0,0.0,0.042546,0.0,-0.858104,0.116153,0.003235,-1.173229,-0.28355,0.059276,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.04047,0.0,0.0,0.02936,0.0,-0.872144,0.116153,0.003235,-1.149939,-0.30027,0.050239,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.041264,0.0,0.0,0.018372,0.0,-0.886117,0.116153,0.003235,-1.126513,-0.316992,0.041203,0.245189,0.0,-0.000017,-0.0,0.0,-0.0,0.0,-0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.042058,0.0,0.0,0.009766,0.0,-0.899857,0.116153,0.003235,-1.103088,-0.333714,0.032168,0.245189,0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.042729,0.0,0.0,0.003845,0.0,-0.913441,0.116153,0.003235,-1.079808,-0.350434,0.023134,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.04334,0.0,0.0,0.000793,0.0,-0.926724,0.116153,0.003235,-1.056761,-0.366934,0.014222,0.245189,-0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.043889,0.0,0.0,0.0,0.0,-0.939701,0.116153,0.003235,-1.034148,-0.383087,0.005493,0.245189,0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044317,0.0,-0.0,0.0,0.0,-0.952224,0.116153,0.003235,-1.012098,-0.398892,-0.002991,0.245189,0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044622,0.0,-0.0,0.0,0.0,-0.964245,0.116153,0.003235,-0.990668,-0.414223,-0.011231,0.245189,0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044622,0.0,0.0,0.0,0.0,-0.975804,0.116153,0.003235,-0.970121,-0.428953,-0.019227,0.245189,-0.0,-0.000017,0.0,0.0,0.0,0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,-0.0,0.0,0.0,-0.986692,0.116153,0.003235,-0.950507,-0.442957,-0.026796,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-0.996914,0.116153,0.003235,-0.932017,-0.456231,-0.033938,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.006456,0.116153,0.003235,-0.9147,-0.468584,-0.040654,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.01516,0.116153,0.003235,-0.898813,-0.480013,-0.046759,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,-0.0,0.0,0.0,-1.022977,0.116153,0.003235,-0.884404,-0.490325,-0.052376,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.029946,0.116153,0.003235,-0.871659,-0.499453,-0.057322,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.035866,0.116153,0.003235,-0.860698,-0.507331,-0.061535,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.04072,0.116153,0.003235,-0.851574,-0.513828,-0.065077,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.044504,0.116153,0.003235,-0.844609,-0.518815,-0.067764,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.047075,0.116153,0.003235,-0.839794,-0.522289,-0.069596,0.245189,0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.048361,0.116153,0.003235,-0.837254,-0.524059,-0.070573,0.245189,0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.048721,0.116153,0.003235,-0.836653,-0.524501,-0.070818,0.245189,0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.048721,0.116153,0.003235,-0.836653,-0.524501,-0.070818,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.048721,0.116153,0.003235,-0.836653,-0.524501,-0.070818,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
0.0,0.0,0.044927,0.0,0.0,0.0,0.0,-1.048721,0.116153,0.003235,-0.836653,-0.524501,-0.070818,0.245189,-0.0,-0.000017,0.0,-0.0,0.0,-0.0,0.0,0.344003,0.551727,0.551727,0.551727,0.551727,0.06711,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
